location_id,timestamp,precipitation_rate_mm_hr,pore_pressure_kpa,subsurface_displacement_mm,ground_acceleration_g,realtime_water_table_m,cumulative_precip_72hr,cumulative_precip_168hr,ucs_mpa,seismic_zone,pga_g,initial_water_table_m,rockfall_event,3d_surface_coord_x,3d_surface_coord_y,3d_surface_coord_z
Zone_A,2025-08-02 06:37:12.259652,10.2919,2398.355,467.2118,0.022,244.4806,553.2111,1318.933,90.4,IV,0.49,25.0,0,560.6542,537.2936,607.3754
Zone_A,2025-08-09 03:37:12.259652,10.6828,2333.1773,516.6236,0.0007,237.8366,524.2741,1284.8361,90.4,IV,0.49,25.0,0,619.9484,594.1172,671.6107
Zone_A,2025-07-30 16:37:12.259652,8.0185,2421.6106,448.5972,0.0206,246.8512,577.1015,1335.2286,90.4,IV,0.49,25.0,0,538.3167,515.8868,583.1764
Zone_D,2025-07-20 19:37:12.259652,10.1795,2488.3075,381.1933,0.0002,253.6501,621.0926,1422.7084,158.4,II,0.22,18.0,0,457.4319,438.3722,495.5512
Zone_D,2025-09-03 23:37:12.259652,6.2151,2312.3897,712.0853,0.0007,235.7176,570.2274,1273.6363,158.4,II,0.22,18.0,0,854.5024,818.8981,925.7109
Zone_C,2025-09-01 20:37:12.259652,9.6506,2470.3319,694.0714,0.0005,251.8177,591.6183,1372.6311,123.0,II,0.19,15.8,0,832.8856,798.1821,902.2928
Zone_C,2025-06-15 02:37:12.259652,14.4655,2136.2288,124.4485,0.0,217.7603,593.4111,1388.626,123.0,II,0.19,15.8,0,149.3382,143.1158,161.783
Zone_C,2025-06-05 12:37:12.259652,4.9431,1384.3722,71.5972,0.0,141.1185,674.1697,1068.2026,123.0,II,0.19,15.8,0,85.9167,82.3368,93.0764
Zone_C,2025-05-16 00:37:12.259652,1.2873,422.9256,39.1524,0.0037,43.1117,126.0287,250.7387,123.0,II,0.19,15.8,0,46.9829,45.0253,50.8981
Zone_C,2025-09-06 15:37:12.259652,13.3339,2446.4491,729.1533,0.0002,249.3832,600.6891,1340.0519,123.0,II,0.19,15.8,0,874.9839,838.5263,947.8993
Zone_B,2025-06-04 10:37:12.259652,6.6306,1073.0882,71.394,0.0127,109.3872,542.147,766.0713,97.1,IV,0.48,21.4,0,85.6727,82.103,92.8121
Zone_C,2025-07-31 23:37:12.259652,8.003,2423.9294,457.0415,0.0045,247.0876,598.148,1371.8956,123.0,II,0.19,15.8,0,548.4498,525.5977,594.1539
Zone_A,2025-09-10 03:37:12.259652,12.4042,2455.4841,747.6629,0.0084,250.3042,588.3064,1360.9249,90.4,IV,0.49,25.0,0,897.1955,859.8123,971.9617
Zone_A,2025-09-16 15:37:12.259652,7.4083,2412.9695,795.6374,0.0071,245.9704,527.514,1359.5822,90.4,IV,0.49,25.0,0,954.7649,914.983,1034.3286
Zone_C,2025-04-14 11:37:12.259652,0.1797,253.3155,4.1882,0.0022,25.8222,70.5139,173.8575,123.0,II,0.19,15.8,0,5.0259,4.8164,5.4447
Zone_A,2025-06-28 13:37:12.259652,2.9559,2295.473,213.6871,0.0013,233.9932,594.2418,1298.4895,90.4,IV,0.49,25.0,0,256.4245,245.7402,277.7932
Zone_B,2025-06-28 04:37:12.259652,10.9,2418.1454,217.2216,0.0114,246.498,607.2322,1413.5874,97.1,IV,0.48,21.4,0,260.666,249.8049,282.3881
Zone_C,2025-06-18 18:37:12.259652,4.3398,2200.9034,148.6079,0.0029,224.353,568.957,1340.1048,123.0,II,0.19,15.8,0,178.3295,170.8991,193.1903
Zone_A,2025-05-09 23:37:12.259652,0.5199,384.7016,34.7402,0.0015,39.2152,72.3424,210.7474,90.4,IV,0.49,25.0,0,41.6883,39.9513,45.1623
Zone_C,2025-07-23 03:37:12.259652,7.2968,2341.158,393.4379,0.0011,238.6501,550.435,1333.7783,123.0,II,0.19,15.8,0,472.1255,452.4536,511.4693
Zone_C,2025-04-21 22:37:12.259652,3.6262,361.6461,11.6379,0.0013,36.865,96.0352,248.6783,123.0,II,0.19,15.8,0,13.9655,13.3836,15.1293
Zone_B,2025-06-03 15:37:12.259652,6.1905,938.8718,68.9586,0.0096,95.7056,516.9142,631.8126,97.1,IV,0.48,21.4,0,82.7503,79.3024,89.6462
Zone_D,2025-09-16 18:37:12.259652,8.8398,2315.1191,800.3487,0.0025,235.9958,581.7895,1299.2464,158.4,II,0.22,18.0,0,960.4185,920.4011,1040.4534
Zone_A,2025-06-30 19:37:12.259652,4.4541,2289.3835,229.1222,0.0015,233.3724,544.8473,1347.5048,90.4,IV,0.49,25.0,0,274.9466,263.4905,297.8588
Zone_C,2025-06-07 14:37:12.259652,8.6627,1635.288,81.1453,0.0077,166.696,665.1569,1395.6857,123.0,II,0.19,15.8,0,97.3744,93.3171,105.4889
Zone_B,2025-07-14 07:37:12.259652,7.119,2445.4898,336.2645,0.0044,249.2854,609.0074,1343.6424,97.1,IV,0.48,21.4,0,403.5175,386.7042,437.1439
Zone_B,2025-09-30 13:37:12.259652,8.0617,2443.8228,918.7148,0.0015,249.1155,622.9601,1307.653,97.1,IV,0.48,21.4,0,1102.4578,1056.522,1194.3292
Zone_B,2025-07-10 00:37:12.259652,7.4132,2414.493,304.9275,0.002,246.1257,540.7172,1366.3698,97.1,IV,0.48,21.4,0,365.913,350.6666,396.4057
Zone_D,2025-05-26 12:37:12.259652,0.0,423.9328,56.6146,0.0039,43.2144,99.3111,231.7161,158.4,II,0.22,18.0,0,67.9376,65.1068,73.599
Zone_C,2025-08-11 17:37:12.259652,7.2457,2446.4093,536.0498,0.0297,249.3791,581.9102,1394.3651,123.0,II,0.19,15.8,0,643.2597,616.4572,696.8647
Zone_A,2025-07-25 21:37:12.259652,5.5813,2472.8057,413.1604,0.0008,252.0699,585.9211,1354.0851,90.4,IV,0.49,25.0,0,495.7924,475.1344,537.1085
Zone_B,2025-04-21 21:37:12.259652,0.0,372.5279,12.7588,0.0004,37.9743,109.4541,226.9876,97.1,IV,0.48,21.4,0,15.3105,14.6726,16.5864
Zone_A,2025-08-20 11:37:12.259652,2.0486,2335.7302,596.4764,0.0083,238.0969,552.6252,1304.5495,90.4,IV,0.49,25.0,0,715.7716,685.9478,775.4193
Zone_B,2025-07-01 17:37:12.259652,12.5901,2460.4179,243.2304,0.0002,250.8071,606.9836,1414.6977,97.1,IV,0.48,21.4,0,291.8765,279.715,316.1996
Zone_B,2025-10-03 06:37:12.259652,0.0,1896.59,936.4318,0.0019,193.3323,177.1924,954.9706,97.1,IV,0.48,21.4,0,1123.7182,1076.8966,1217.3614
Zone_B,2025-06-30 06:37:12.259652,9.2313,2437.486,232.5477,0.0034,248.4695,611.9142,1440.2593,97.1,IV,0.48,21.4,0,279.0573,267.4299,302.3121
Zone_B,2025-05-06 19:37:12.259652,1.4926,403.7667,31.0623,0.0052,41.1587,88.0452,222.0148,97.1,IV,0.48,21.4,0,37.2748,35.7217,40.381
Zone_B,2025-07-04 07:37:12.259652,9.9012,2502.532,262.3517,0.0034,255.1001,631.9473,1443.5757,97.1,IV,0.48,21.4,0,314.822,301.7044,341.0572
Zone_C,2025-05-19 09:37:12.259652,0.0,422.6333,43.4674,0.0005,43.0819,93.3314,255.7679,123.0,II,0.19,15.8,0,52.1609,49.9875,56.5076
Zone_A,2025-04-30 13:37:12.259652,1.0986,391.6103,22.8874,0.0003,39.9195,106.455,230.197,90.4,IV,0.49,25.0,0,27.4649,26.3206,29.7537
Zone_A,2025-04-14 21:37:12.259652,0.0,330.457,5.5367,0.0086,33.6857,106.3723,196.709,90.4,IV,0.49,25.0,0,6.6441,6.3673,7.1978
Zone_A,2025-09-03 21:37:12.259652,18.6015,2496.5303,701.7583,0.0126,254.4883,619.3041,1430.7028,90.4,IV,0.49,25.0,0,842.1099,807.022,912.2858
Zone_A,2025-08-09 11:37:12.259652,1.9088,2335.5306,518.9681,0.0005,238.0765,516.9942,1298.1023,90.4,IV,0.49,25.0,0,622.7618,596.8133,674.6586
Zone_C,2025-08-08 12:37:12.259652,0.0,2476.4887,512.3549,0.0022,252.4453,622.6804,1396.3721,123.0,II,0.19,15.8,0,614.8259,589.2082,666.0614
Zone_C,2025-04-23 09:37:12.259652,1.1788,369.1508,13.2782,0.0046,37.6301,101.4304,228.8737,123.0,II,0.19,15.8,0,15.9339,15.27,17.2617
Zone_A,2025-06-06 07:37:12.259652,6.5489,1374.7156,77.0445,0.0001,140.1341,593.327,1093.6937,90.4,IV,0.49,25.0,0,92.4534,88.6012,100.1579
Zone_A,2025-05-18 04:37:12.259652,2.2101,416.4062,44.7159,0.0063,42.4471,104.1487,262.7935,90.4,IV,0.49,25.0,0,53.6591,51.4233,58.1307
Zone_C,2025-06-18 19:37:12.259652,12.5506,2208.7248,148.8846,0.0023,225.1503,572.2329,1343.0142,123.0,II,0.19,15.8,0,178.6615,171.2173,193.55
Zone_B,2025-07-22 12:37:12.259652,3.4548,2457.8957,397.2048,0.0017,250.55,579.7758,1381.9438,97.1,IV,0.48,21.4,0,476.6458,456.7855,516.3662
Zone_C,2025-07-04 00:37:12.259652,11.382,2456.3351,255.5071,0.0073,250.3909,603.5959,1436.2999,123.0,II,0.19,15.8,0,306.6085,293.8332,332.1592
Zone_B,2025-05-30 16:37:12.259652,0.0,416.5425,61.6198,0.0022,42.461,90.2812,244.8693,97.1,IV,0.48,21.4,0,73.9438,70.8628,80.1058
Zone_C,2025-04-16 10:37:12.259652,0.0,316.3752,5.89,0.0005,32.2503,98.8837,237.5911,123.0,II,0.19,15.8,0,7.068,6.7735,7.657
Zone_D,2025-05-25 01:37:12.259652,5.9954,424.2729,54.7475,0.0173,43.249,107.4297,242.8958,158.4,II,0.22,18.0,0,65.697,62.9597,71.1718
Zone_B,2025-06-01 16:37:12.259652,11.9561,622.0001,64.3699,0.0018,63.4047,232.1645,378.8394,97.1,IV,0.48,21.4,0,77.2439,74.0254,83.6809
Zone_D,2025-06-09 07:37:12.259652,2.9579,1726.6534,93.2286,0.0001,176.0095,589.3076,1391.1827,158.4,II,0.22,18.0,0,111.8743,107.2129,121.1972
Zone_D,2025-04-16 05:37:12.259652,0.0,339.5904,6.4167,0.0061,34.6168,108.5332,239.8339,158.4,II,0.22,18.0,0,7.7,7.3792,8.3417
Zone_D,2025-09-07 22:37:12.259652,9.1688,2314.0347,739.5733,0.0065,235.8853,563.2831,1311.9865,158.4,II,0.22,18.0,0,887.488,850.5093,961.4453
Zone_B,2025-06-02 04:37:12.259652,5.3729,712.8873,65.3841,0.0051,72.6694,305.2059,441.7212,97.1,IV,0.48,21.4,0,78.4609,75.1917,84.9993
Zone_B,2025-08-13 17:37:12.259652,7.5912,2481.6654,559.2548,0.0008,252.973,618.5243,1402.5425,97.1,IV,0.48,21.4,0,671.1058,643.143,727.0313
Zone_B,2025-08-25 16:37:12.259652,6.3568,2505.8317,648.9645,0.0001,255.4365,601.6682,1430.1475,97.1,IV,0.48,21.4,0,778.7573,746.3091,843.6538
Zone_C,2025-07-29 23:37:12.259652,20.2684,2364.1135,442.6435,0.0,240.9902,560.5239,1354.5353,123.0,II,0.19,15.8,0,531.1722,509.04,575.4365
Zone_D,2025-05-08 23:37:12.259652,1.8994,428.917,34.373,0.0006,43.7224,102.9636,221.0548,158.4,II,0.22,18.0,0,41.2476,39.529,44.6849
Zone_A,2025-09-22 04:37:12.259652,11.0764,2530.277,837.3322,0.0037,257.9283,622.9644,1451.2536,90.4,IV,0.49,25.0,0,1004.7987,962.9321,1088.5319
Zone_D,2025-07-28 18:37:12.259652,20.3665,2482.8736,440.8776,0.0003,253.0962,585.6186,1368.9767,158.4,II,0.22,18.0,0,529.0532,507.0093,573.1409
Zone_C,2025-10-03 16:37:12.259652,0.0,1897.8906,924.0119,0.007,193.4649,161.7999,927.7344,123.0,II,0.19,15.8,0,1108.8143,1062.6137,1201.2155
Zone_C,2025-08-06 07:37:12.259652,13.6417,2424.5286,496.0485,0.0015,247.1487,572.4096,1378.4787,123.0,II,0.19,15.8,0,595.2582,570.4558,644.8631
Zone_C,2025-07-25 13:37:12.259652,12.6288,2394.2066,410.7529,0.0093,244.0578,597.3959,1340.7271,123.0,II,0.19,15.8,0,492.9035,472.3658,533.9788
Zone_A,2025-07-23 09:37:12.259652,12.1061,2474.9101,394.4278,0.0225,252.2844,605.111,1375.0465,90.4,IV,0.49,25.0,0,473.3133,453.5919,512.7561
Zone_D,2025-05-11 02:37:12.259652,1.419,413.5419,37.0732,0.0049,42.1551,85.5781,217.2332,158.4,II,0.22,18.0,0,44.4878,42.6342,48.1951
Zone_D,2025-07-07 20:37:12.259652,6.4419,2417.7011,286.4846,0.0197,246.4527,567.5229,1360.8713,158.4,II,0.22,18.0,0,343.7815,329.4573,372.43
Zone_B,2025-06-16 14:37:12.259652,5.9437,2163.3495,137.5506,0.005,220.5249,518.6484,1383.2862,97.1,IV,0.48,21.4,0,165.0608,158.1832,178.8158
Zone_A,2025-08-27 17:37:12.259652,13.7839,2415.1471,649.33,0.0,246.1924,559.9516,1405.924,90.4,IV,0.49,25.0,0,779.196,746.7295,844.129
Zone_D,2025-08-08 23:37:12.259652,4.2866,2460.0645,523.6918,0.0018,250.7711,602.173,1341.926,158.4,II,0.22,18.0,0,628.4301,602.2455,680.7993
Zone_A,2025-07-28 05:37:12.259652,8.8902,2482.1608,430.4707,0.0065,253.0235,592.5844,1397.4178,90.4,IV,0.49,25.0,0,516.5649,495.0414,559.612
Zone_B,2025-09-24 20:37:12.259652,6.7547,2547.4833,876.7226,0.0047,259.6823,594.4889,1442.1541,97.1,IV,0.48,21.4,0,1052.0671,1008.231,1139.7393
Zone_B,2025-08-30 00:37:12.259652,1.0636,2521.1221,681.8442,0.0031,256.9951,590.3704,1430.1175,97.1,IV,0.48,21.4,0,818.213,784.1208,886.3974
Zone_B,2025-10-01 20:37:12.259652,1.3853,2182.1397,927.7385,0.0131,222.4403,393.1259,1114.949,97.1,IV,0.48,21.4,0,1113.2862,1066.8993,1206.0601
Zone_D,2025-10-02 06:37:12.259652,1.7074,2171.1282,910.5244,0.0,221.3179,376.7631,1233.3634,158.4,II,0.22,18.0,0,1092.6293,1047.1031,1183.6817
Zone_B,2025-05-08 16:37:12.259652,0.6539,397.8472,33.3632,0.0057,40.5553,93.1127,218.8146,97.1,IV,0.48,21.4,0,40.0359,38.3677,43.3722
Zone_A,2025-09-08 14:37:12.259652,9.0747,2410.1952,736.4362,0.007,245.6876,540.6414,1359.2022,90.4,IV,0.49,25.0,0,883.7235,846.9017,957.3671
Zone_C,2025-04-16 16:37:12.259652,0.8564,320.2721,6.1318,0.0015,32.6475,104.9345,237.4755,123.0,II,0.19,15.8,0,7.3582,7.0516,7.9714
Zone_B,2025-07-16 15:37:12.259652,13.5238,2457.1708,353.5328,0.0227,250.4761,597.2607,1377.2917,97.1,IV,0.48,21.4,0,424.2394,406.5628,459.5927
Zone_C,2025-06-29 14:37:12.259652,4.2961,2411.636,223.064,0.0,245.8345,633.6296,1415.8095,123.0,II,0.19,15.8,0,267.6768,256.5236,289.9832
Zone_B,2025-07-04 09:37:12.259652,10.1256,2501.6012,262.9793,0.0315,255.0052,636.4504,1444.1975,97.1,IV,0.48,21.4,0,315.5752,302.4262,341.8731
Zone_A,2025-05-30 22:37:12.259652,1.4483,394.3039,60.6889,0.0002,40.1941,89.6526,210.3613,90.4,IV,0.49,25.0,0,72.8267,69.7922,78.8956
Zone_A,2025-09-20 07:37:12.259652,6.2642,2488.7961,822.966,0.0104,253.6999,624.8535,1393.2774,90.4,IV,0.49,25.0,0,987.5592,946.4109,1069.8558
Zone_C,2025-09-12 09:37:12.259652,11.9443,2481.6651,771.3945,0.0015,252.973,623.1148,1410.3152,123.0,II,0.19,15.8,0,925.6734,887.1037,1002.8129
Zone_C,2025-06-11 01:37:12.259652,9.7565,1942.0277,99.7084,0.0006,197.9641,607.8007,1447.9693,123.0,II,0.19,15.8,0,119.6501,114.6646,129.6209
Zone_A,2025-04-14 09:37:12.259652,0.1375,326.5025,5.0391,0.0057,33.2826,112.5474,181.0365,90.4,IV,0.49,25.0,0,6.0469,5.7949,6.5508
Zone_D,2025-06-20 06:37:12.259652,0.0,2262.9692,160.0973,0.0061,230.6798,594.3959,1420.3841,158.4,II,0.22,18.0,0,192.1168,184.1119,208.1265
Zone_C,2025-06-09 11:37:12.259652,7.8202,1775.6828,90.8341,0.0001,181.0074,568.8245,1444.744,123.0,II,0.19,15.8,0,109.0009,104.4592,118.0843
Zone_D,2025-04-08 13:37:12.259652,2.6505,186.3985,0.0475,0.0039,19.0009,7.7454,7.7454,158.4,II,0.22,18.0,0,0.057,0.0546,0.0617
Zone_C,2025-05-17 04:37:12.259652,0.0,411.049,40.6546,0.0001,41.901,115.25,229.7204,123.0,II,0.19,15.8,0,48.7855,46.7528,52.851
Zone_A,2025-08-16 13:37:12.259652,11.8093,2343.4048,568.8391,0.0006,238.8792,563.9639,1314.032,90.4,IV,0.49,25.0,0,682.6069,654.1649,739.4908
Zone_D,2025-05-18 18:37:12.259652,1.013,427.5348,46.6222,0.0014,43.5815,117.7751,243.0546,158.4,II,0.22,18.0,0,55.9466,53.6155,60.6088
Zone_C,2025-08-31 02:37:12.259652,12.1113,2511.3527,680.9283,0.1433,255.9993,624.7443,1411.1539,123.0,II,0.19,15.8,0,817.1139,783.0675,885.2067
Zone_B,2025-06-15 08:37:12.259652,4.9981,2126.1511,129.5431,0.0,216.733,557.1553,1440.4657,97.1,IV,0.48,21.4,0,155.4518,148.9746,168.4061
Zone_A,2025-04-22 03:37:12.259652,2.3918,378.4622,13.4437,0.0006,38.5792,101.8941,229.6443,90.4,IV,0.49,25.0,0,16.1324,15.4602,17.4768
Zone_A,2025-06-30 08:37:12.259652,14.3311,2260.0391,225.9709,0.0024,230.3812,544.1917,1309.4535,90.4,IV,0.49,25.0,0,271.1651,259.8666,293.7622
Zone_A,2025-06-21 00:37:12.259652,4.9097,2248.1728,162.8614,0.0111,229.1715,555.921,1335.3748,90.4,IV,0.49,25.0,0,195.4337,187.2906,211.7198
Zone_B,2025-10-04 10:37:12.259652,0.6168,1702.2389,942.7376,0.0003,173.5208,96.1383,795.2539,97.1,IV,0.48,21.4,0,1131.2851,1084.1482,1225.5589
Zone_A,2025-08-11 18:37:12.259652,2.3623,2333.936,535.1152,0.0001,237.914,557.2491,1286.6075,90.4,IV,0.49,25.0,0,642.1382,615.3824,695.6497
Zone_A,2025-04-22 15:37:12.259652,0.0,368.1572,14.0149,0.001,37.5288,98.9264,223.5972,90.4,IV,0.49,25.0,0,16.8178,16.1171,18.2193
Zone_A,2025-06-24 09:37:12.259652,13.4637,2218.8344,185.329,0.0004,226.1809,506.283,1283.5795,90.4,IV,0.49,25.0,0,222.3948,213.1284,240.9277
Zone_D,2025-09-08 15:37:12.259652,1.8468,2270.308,744.4646,0.0063,231.4279,519.1369,1292.976,158.4,II,0.22,18.0,0,893.3575,856.1343,967.8039
Zone_C,2025-07-14 09:37:12.259652,17.4194,2331.2123,331.1619,0.0042,237.6363,514.1383,1286.6773,123.0,II,0.19,15.8,0,397.3942,380.8361,430.5104
Zone_B,2025-07-29 19:37:12.259652,7.2524,2395.9628,449.988,0.0014,244.2368,580.9198,1315.3491,97.1,IV,0.48,21.4,0,539.9856,517.4862,584.9845
Zone_C,2025-06-17 03:37:12.259652,2.9045,2189.2316,137.6692,0.0027,223.1633,576.8276,1376.7467,123.0,II,0.19,15.8,0,165.203,158.3195,178.9699
Zone_D,2025-05-04 21:37:12.259652,0.8341,442.3306,28.9808,0.0176,45.0898,93.4068,268.7409,158.4,II,0.22,18.0,0,34.777,33.3279,37.675
Zone_A,2025-07-06 06:37:12.259652,12.1683,2384.0524,267.6844,0.0037,243.0227,607.9482,1362.4003,90.4,IV,0.49,25.0,0,321.2213,307.8371,347.9898
Zone_B,2025-09-07 02:37:12.259652,4.169,2486.7027,742.5878,0.0002,253.4865,583.2645,1408.7592,97.1,IV,0.48,21.4,0,891.1053,853.976,965.3641
Zone_A,2025-09-19 17:37:12.259652,7.5751,2504.4738,818.5765,0.0057,255.298,660.7769,1391.2693,90.4,IV,0.49,25.0,0,982.2918,941.363,1064.1494
Zone_D,2025-07-27 00:37:12.259652,13.8879,2431.1592,428.0117,0.0018,247.8246,542.08,1385.1774,158.4,II,0.22,18.0,0,513.614,492.2134,556.4152
Zone_B,2025-10-02 01:37:12.259652,0.5711,2147.119,929.0933,0.0086,218.8704,356.597,1107.1091,97.1,IV,0.48,21.4,0,1114.9119,1068.4573,1207.8213
Zone_B,2025-05-30 23:37:12.259652,1.3443,416.2605,61.9897,0.0139,42.4323,91.2819,241.6367,97.1,IV,0.48,21.4,0,74.3876,71.2882,80.5866
Zone_A,2025-08-14 13:37:12.259652,6.0927,2342.4976,554.7248,0.0,238.7867,562.8974,1298.132,90.4,IV,0.49,25.0,0,665.6697,637.9335,721.1422
Zone_D,2025-08-15 10:37:12.259652,19.3847,2505.635,571.7038,0.005,255.4164,589.6829,1416.8249,158.4,II,0.22,18.0,0,686.0445,657.4593,743.2149
Zone_C,2025-05-06 04:37:12.259652,0.6661,370.1837,27.7303,0.0024,37.7353,79.1204,197.336,123.0,II,0.19,15.8,0,33.2764,31.8898,36.0494
Zone_B,2025-05-18 08:37:12.259652,0.0,434.1733,45.6694,0.0104,44.2582,111.6286,253.5495,97.1,IV,0.48,21.4,0,54.8033,52.5198,59.3703
Zone_D,2025-04-26 19:37:12.259652,0.4649,391.7227,18.1552,0.0017,39.931,113.6504,230.1225,158.4,II,0.22,18.0,0,21.7862,20.8784,23.6017
Zone_C,2025-07-18 05:37:12.259652,5.3354,2368.8903,358.3566,0.0017,241.4771,570.722,1278.3123,123.0,II,0.19,15.8,0,430.0279,412.1101,465.8636
Zone_A,2025-09-19 16:37:12.259652,5.2133,2505.6393,818.2626,0.0367,255.4168,655.0898,1394.8979,90.4,IV,0.49,25.0,0,981.9152,941.002,1063.7414
Zone_A,2025-09-23 07:37:12.259652,4.2071,2519.232,845.9055,0.0,256.8024,630.5101,1470.2008,90.4,IV,0.49,25.0,0,1015.0866,972.7913,1099.6771
Zone_D,2025-08-16 09:37:12.259652,4.4972,2448.1897,578.8186,0.004,249.5606,569.4001,1363.2756,158.4,II,0.22,18.0,0,694.5823,665.6414,752.4642
Zone_C,2025-08-08 17:37:12.259652,7.6223,2457.4438,513.9004,0.0148,250.504,607.0719,1368.6621,123.0,II,0.19,15.8,0,616.6805,590.9855,668.0705
Zone_A,2025-08-18 14:37:12.259652,8.1331,2342.1574,583.2555,0.0021,238.752,543.462,1303.8045,90.4,IV,0.49,25.0,0,699.9066,670.7438,758.2321
Zone_B,2025-04-24 00:37:12.259652,0.0,390.8022,15.2619,0.005,39.8371,103.9487,238.8834,97.1,IV,0.48,21.4,0,18.3143,17.5512,19.8405
Zone_A,2025-08-06 14:37:12.259652,2.694,2410.4789,498.4729,0.0164,245.7165,579.7174,1327.3337,90.4,IV,0.49,25.0,0,598.1674,573.2438,648.0147
Zone_B,2025-09-01 09:37:12.259652,9.2912,2484.8325,699.6058,0.0008,253.2959,586.0852,1365.0398,97.1,IV,0.48,21.4,0,839.527,804.5467,909.4876
Zone_D,2025-08-05 03:37:12.259652,8.0944,2416.3207,495.309,0.0157,246.312,526.627,1337.1109,158.4,II,0.22,18.0,0,594.3708,569.6053,643.9017
Zone_C,2025-08-01 13:37:12.259652,9.3089,2433.2437,461.2899,0.0079,248.0371,611.9932,1370.1362,123.0,II,0.19,15.8,0,553.5479,530.4834,599.6769
Zone_B,2025-10-02 15:37:12.259652,1.9699,2026.219,932.7485,0.0014,206.5463,275.717,1026.0579,97.1,IV,0.48,21.4,0,1119.2983,1072.6608,1212.5731
Zone_A,2025-09-09 05:37:12.259652,0.0,2397.1947,740.9501,0.0097,244.3624,560.6644,1357.4606,90.4,IV,0.49,25.0,0,889.1401,852.0926,963.2351
Zone_C,2025-07-26 17:37:12.259652,18.9422,2395.2939,419.1359,0.0046,244.1686,578.0169,1332.964,123.0,II,0.19,15.8,0,502.963,482.0062,544.8766
Zone_D,2025-04-18 14:37:12.259652,1.1913,357.9351,8.9302,0.0026,36.4868,101.6846,242.5847,158.4,II,0.22,18.0,0,10.7162,10.2697,11.6092
Zone_B,2025-09-03 13:37:12.259652,9.0048,2525.7296,715.8672,0.001,257.4648,634.9129,1392.9793,97.1,IV,0.48,21.4,0,859.0407,823.2473,930.6274
Zone_D,2025-09-30 05:37:12.259652,9.8316,2434.7355,896.1017,0.0008,248.1891,618.1479,1341.2573,158.4,II,0.22,18.0,0,1075.3221,1030.517,1164.9322
Zone_C,2025-07-15 23:37:12.259652,8.0256,2328.8137,342.3875,0.0028,237.3918,532.5851,1279.0845,123.0,II,0.19,15.8,0,410.865,393.7456,445.1038
Zone_B,2025-08-20 01:37:12.259652,6.6285,2440.4736,606.7622,0.0016,248.7741,549.827,1362.8993,97.1,IV,0.48,21.4,0,728.1146,697.7765,788.7908
Zone_D,2025-09-04 11:37:12.259652,11.094,2303.793,715.5485,0.0042,234.8413,569.288,1275.4559,158.4,II,0.22,18.0,0,858.6582,822.8808,930.213
Zone_D,2025-08-06 19:37:12.259652,4.8397,2480.2019,507.5713,0.0113,252.8238,629.0991,1388.9675,158.4,II,0.22,18.0,0,609.0855,583.707,659.8427
Zone_B,2025-10-01 08:37:12.259652,0.0,2290.8135,924.3862,0.0143,233.5182,469.082,1198.0486,97.1,IV,0.48,21.4,0,1109.2635,1063.0442,1201.7021
Zone_D,2025-10-02 20:37:12.259652,3.0529,2068.5784,914.2388,0.0011,210.8643,300.1815,1158.7662,158.4,II,0.22,18.0,0,1097.0865,1051.3746,1188.5104
Zone_D,2025-05-03 20:37:12.259652,0.0,438.2653,27.5594,0.0019,44.6754,101.34,278.261,158.4,II,0.22,18.0,0,33.0713,31.6934,35.8273
Zone_B,2025-07-02 01:37:12.259652,14.301,2463.4126,245.6919,0.0098,251.1124,606.5299,1413.5425,97.1,IV,0.48,21.4,0,294.8303,282.5457,319.3994
Zone_B,2025-04-12 11:37:12.259652,3.4608,313.7697,3.0499,0.0148,31.9847,118.8584,146.8947,97.1,IV,0.48,21.4,0,3.6599,3.5074,3.9649
Zone_C,2025-05-22 02:37:12.259652,0.6313,403.5805,46.8449,0.0003,41.1397,89.1307,234.6003,123.0,II,0.19,15.8,0,56.2139,53.8717,60.8984
Zone_B,2025-04-12 13:37:12.259652,0.0,310.6398,3.129,0.0039,31.6656,117.7596,146.8947,97.1,IV,0.48,21.4,0,3.7548,3.5983,4.0677
Zone_D,2025-08-20 09:37:12.259652,15.3321,2441.7329,608.4259,0.0017,248.9024,594.6562,1352.6612,158.4,II,0.22,18.0,0,730.111,699.6897,790.9536
Zone_B,2025-07-11 06:37:12.259652,0.3609,2412.7231,313.97,0.0415,245.9453,528.2706,1323.4343,97.1,IV,0.48,21.4,0,376.764,361.0655,408.161
Zone_B,2025-05-17 21:37:12.259652,2.4946,431.6544,45.0635,0.0052,44.0015,107.8673,255.8167,97.1,IV,0.48,21.4,0,54.0762,51.823,58.5825
Zone_D,2025-06-17 05:37:12.259652,6.6937,2186.4213,139.0923,0.0002,222.8768,639.1356,1374.3728,158.4,II,0.22,18.0,0,166.9107,159.9561,180.8199
Zone_C,2025-07-27 12:37:12.259652,3.5581,2437.4944,424.8745,0.0002,248.4704,601.6295,1364.3572,123.0,II,0.19,15.8,0,509.8494,488.6057,552.3368
Zone_C,2025-08-03 18:37:12.259652,9.1671,2431.7579,477.4819,0.0221,247.8856,585.3274,1346.0976,123.0,II,0.19,15.8,0,572.9783,549.1042,620.7265
Zone_C,2025-09-18 19:37:12.259652,7.4278,2373.4851,818.0275,0.0063,241.9455,533.1598,1280.027,123.0,II,0.19,15.8,0,981.633,940.7316,1063.4357
